Customer ID,Age,Gender,Location,Subscription Status,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1961,57,Male,Massachusetts,No,40,Credit Card,2
1962,47,Male,Nevada,No,45,Debit Card,3
1966,67,Male,Indiana,No,25,Debit Card,3
1969,67,Male,Minnesota,No,25,Credit Card,7
1973,54,Male,Louisiana,No,48,PayPal,1
1980,49,Male,Tennessee,No,38,Debit Card,6
1982,69,Male,Michigan,No,42,PayPal,3
1989,46,Male,Virginia,No,26,Bank Transfer,7
1996,67,Male,Missouri,No,29,Debit Card,3
2004,68,Male,Maine,No,32,Cash,3
2009,57,Male,Florida,No,27,PayPal,1
2015,51,Male,Wisconsin,No,47,PayPal,5
2018,70,Male,Massachusetts,No,42,Bank Transfer,1
2022,62,Male,Maine,No,48,Venmo,3
2024,46,Male,Idaho,No,28,Cash,5
2025,62,Male,Arkansas,No,39,PayPal,7
2028,50,Male,Nebraska,No,50,Credit Card,1
2031,66,Male,New Mexico,No,38,Credit Card,4
2034,57,Male,Illinois,No,33,Venmo,2
2035,61,Male,Alabama,No,27,PayPal,4
2036,53,Male,Oklahoma,No,43,Bank Transfer,7
2039,53,Male,Arkansas,No,35,Credit Card,6
2041,69,Male,South Carolina,No,42,Venmo,3
2044,47,Male,New York,No,49,PayPal,7
2048,58,Male,Connecticut,No,32,Cash,2
2049,45,Male,Michigan,No,35,Bank Transfer,3
2053,45,Male,New Hampshire,No,30,Bank Transfer,2
2057,55,Male,Minnesota,No,29,PayPal,4
2060,56,Male,California,No,50,PayPal,7
2064,61,Male,Indiana,No,32,Cash,4
2067,64,Male,Illinois,No,44,Debit Card,6
2069,70,Male,Vermont,No,44,Venmo,4
2072,69,Male,South Carolina,No,37,PayPal,3
2076,46,Male,South Carolina,No,49,Debit Card,4
2078,64,Male,Nebraska,No,26,Bank Transfer,2
2079,49,Male,Hawaii,No,40,Debit Card,7
2086,69,Male,New York,No,38,Debit Card,7
2087,65,Male,North Dakota,No,36,Cash,1
2101,68,Male,Michigan,No,36,Cash,6
2105,53,Male,New Mexico,No,47,Venmo,7
2106,65,Male,South Carolina,No,38,Venmo,5
2107,60,Male,Vermont,No,40,Credit Card,1
2108,46,Male,Delaware,No,35,PayPal,3
2110,59,Male,California,No,28,Venmo,1
2111,52,Male,Montana,No,36,Debit Card,1
2114,63,Male,Virginia,No,29,PayPal,1
2117,67,Male,Kansas,No,50,Debit Card,5
2119,60,Male,Georgia,No,28,Debit Card,3
2120,58,Male,Nebraska,No,36,Venmo,5
2121,53,Male,Missouri,No,38,PayPal,3
2126,57,Male,New Hampshire,No,31,PayPal,3
2127,63,Male,Alabama,No,28,Credit Card,4
2128,70,Male,North Carolina,No,40,Debit Card,7
2135,55,Male,Virginia,No,35,Credit Card,6
2139,67,Male,Mississippi,No,36,Venmo,3
2141,53,Male,New Mexico,No,36,Cash,6
2144,53,Male,Arkansas,No,48,Venmo,5
2147,48,Male,Utah,No,45,PayPal,1
2155,46,Male,Wyoming,No,33,Cash,1
2163,60,Male,Oregon,No,32,PayPal,7
2164,52,Male,New York,No,44,Bank Transfer,4
2176,68,Male,Nebraska,No,48,Credit Card,6
2195,61,Male,Kentucky,No,48,Bank Transfer,3
2199,57,Male,New York,No,35,Venmo,4
2201,60,Male,Wyoming,No,27,Debit Card,1
2204,53,Male,Rhode Island,No,32,Cash,3
2206,46,Male,North Dakota,No,27,PayPal,7
2212,50,Male,Maine,No,45,Debit Card,1
2230,70,Male,Minnesota,No,50,Venmo,4
2231,52,Male,Colorado,No,33,Venmo,6
2238,45,Male,Alabama,No,31,Venmo,1
2246,49,Male,Delaware,No,45,PayPal,6
2247,49,Male,Hawaii,No,39,PayPal,1
2256,48,Male,Michigan,No,42,Bank Transfer,3
2263,53,Male,Arizona,No,50,PayPal,4
2265,51,Male,North Dakota,No,50,PayPal,4
2270,49,Male,Kentucky,No,27,Credit Card,2
2275,57,Male,New York,No,38,PayPal,6
2280,53,Male,West Virginia,No,35,Bank Transfer,3
2287,67,Male,South Dakota,No,35,Venmo,3
2290,70,Male,Nevada,No,47,Venmo,7
2295,54,Male,Maryland,No,40,Debit Card,2
2296,50,Male,Connecticut,No,45,PayPal,3
2297,46,Male,Washington,No,50,Venmo,1
2300,64,Male,Idaho,No,48,Credit Card,1
2304,51,Male,New Jersey,No,31,Credit Card,6
2306,68,Male,Maine,No,47,Cash,7
2314,64,Male,Georgia,No,36,Bank Transfer,6
2316,69,Male,Vermont,No,49,Debit Card,3
2318,47,Male,New Jersey,No,28,Bank Transfer,4
2319,69,Male,Wyoming,No,30,Credit Card,2
2320,56,Male,Maine,No,29,PayPal,4
2322,50,Male,Colorado,No,27,Debit Card,6
2327,66,Male,Oklahoma,No,38,Bank Transfer,2
2329,45,Male,North Dakota,No,29,Venmo,5
2330,49,Male,Nebraska,No,42,Bank Transfer,2
2331,60,Male,Arizona,No,47,PayPal,1
2341,63,Male,Delaware,No,37,Credit Card,6
2344,58,Male,Maryland,No,44,PayPal,4
2350,65,Male,New York,No,40,Credit Card,1
2353,70,Male,Nebraska,No,25,Bank Transfer,3
2355,56,Male,Wisconsin,No,27,Venmo,4
2357,57,Male,Montana,No,27,Debit Card,3
2358,53,Male,Michigan,No,40,Credit Card,5
2359,53,Male,Texas,No,38,Credit Card,3
2361,49,Male,New York,No,27,Venmo,1
2364,60,Male,Pennsylvania,No,38,Cash,5
2366,52,Male,Wyoming,No,32,Venmo,4
2368,66,Male,North Dakota,No,28,Bank Transfer,5
2371,51,Male,Alaska,No,38,Venmo,7
2372,67,Male,Indiana,No,28,Debit Card,2
2375,69,Male,Washington,No,31,Debit Card,4
2394,58,Male,Louisiana,No,38,PayPal,1
2396,62,Male,Connecticut,No,47,PayPal,5
2399,65,Male,Florida,No,44,Bank Transfer,6
2400,55,Male,New Hampshire,No,31,Cash,4
2403,45,Male,Utah,No,31,Cash,7
2404,64,Male,Missouri,No,40,Debit Card,7
2407,54,Male,California,No,26,PayPal,7
2411,48,Male,Wisconsin,No,46,PayPal,4
2412,49,Male,Virginia,No,35,Cash,1
2414,69,Male,Pennsylvania,No,30,Bank Transfer,7
2417,59,Male,Nebraska,No,26,Credit Card,1
2425,49,Male,Delaware,No,28,Bank Transfer,5
2426,58,Male,North Dakota,No,34,Bank Transfer,3
2427,70,Male,Florida,No,26,Debit Card,1
2429,65,Male,Idaho,No,34,Debit Card,2
2430,57,Male,Virginia,No,47,Credit Card,6
2433,59,Male,Hawaii,No,43,Venmo,4
2437,52,Male,Connecticut,No,38,Credit Card,3
2440,55,Male,Arkansas,No,45,Bank Transfer,2
2443,53,Male,Wyoming,No,50,Debit Card,5
2446,63,Male,Tennessee,No,50,Cash,7
2449,54,Male,Tennessee,No,38,PayPal,5
2453,68,Male,New York,No,45,Bank Transfer,1
2461,58,Male,Maine,No,28,Credit Card,2
2463,68,Male,Missouri,No,31,Bank Transfer,5
2470,68,Male,Maryland,No,27,PayPal,2
2471,55,Male,Arizona,No,29,Credit Card,6
2474,57,Male,Arkansas,No,28,Cash,3
2476,69,Male,California,No,36,Venmo,4
2477,60,Male,Colorado,No,28,Cash,4
2483,69,Male,Arizona,No,46,Credit Card,1
2485,60,Male,New Hampshire,No,50,Cash,1
2489,56,Male,New Hampshire,No,30,PayPal,4
2490,66,Male,South Dakota,No,50,Venmo,3
2493,50,Male,South Dakota,No,34,Bank Transfer,5
2497,67,Male,Illinois,No,37,Credit Card,7
2501,59,Male,Massachusetts,No,32,Cash,5
2502,49,Male,West Virginia,No,30,Venmo,5
2505,56,Male,Rhode Island,No,31,Cash,5
2508,58,Male,Louisiana,No,32,Credit Card,1
2514,69,Male,Washington,No,42,Cash,2
2517,46,Male,Utah,No,36,Debit Card,3
2527,47,Male,Rhode Island,No,30,PayPal,5
2529,52,Male,Alabama,No,31,Debit Card,4
2534,66,Male,Pennsylvania,No,49,Cash,5
2536,47,Male,Vermont,No,39,Bank Transfer,6
2537,51,Male,Oklahoma,No,45,PayPal,1
2543,61,Male,Arkansas,No,27,PayPal,2
2545,46,Male,Delaware,No,39,Venmo,3
2551,53,Male,New Hampshire,No,30,Debit Card,6
2554,69,Male,Vermont,No,28,Venmo,1
2555,51,Male,Kansas,No,49,Debit Card,5
2563,57,Male,Arizona,No,27,Cash,6
2569,52,Male,Texas,No,29,PayPal,6
2572,45,Male,Mississippi,No,48,Cash,6
2573,54,Male,Washington,No,40,Bank Transfer,3
2578,52,Male,Minnesota,No,37,Bank Transfer,4
2580,65,Male,Minnesota,No,40,Venmo,7
2582,57,Male,Wyoming,No,48,Credit Card,4
2588,55,Male,Connecticut,No,29,PayPal,1
2590,52,Male,North Dakota,No,31,PayPal,2
2591,57,Male,California,No,35,Venmo,2
2597,63,Male,Louisiana,No,35,Credit Card,4
2599,64,Male,Nevada,No,31,Debit Card,2
2600,63,Male,Vermont,No,48,Credit Card,4
2602,61,Male,Mississippi,No,43,Cash,4
2607,68,Male,Nevada,No,46,Bank Transfer,5
2611,66,Male,West Virginia,No,25,Cash,3
2613,55,Male,Louisiana,No,27,Venmo,3
2617,61,Male,Georgia,No,46,Cash,2
2620,68,Male,Connecticut,No,47,Credit Card,7
2624,49,Male,Massachusetts,No,38,Cash,2
2627,50,Male,Rhode Island,No,30,Credit Card,1
2628,66,Male,Missouri,No,40,Bank Transfer,3
2634,51,Male,Alaska,No,32,Credit Card,6
2636,59,Male,Colorado,No,34,PayPal,6
2644,49,Male,Maryland,No,37,Cash,4
2652,51,Male,Tennessee,No,27,PayPal,3
2657,52,Female,Indiana,No,29,Bank Transfer,6
2659,52,Female,Ohio,No,39,PayPal,4
2668,48,Female,Maryland,No,31,Cash,6
2685,46,Female,Washington,No,42,Credit Card,5
2686,56,Female,Virginia,No,49,Credit Card,3
2694,55,Female,Hawaii,No,46,Cash,3
2695,66,Female,Louisiana,No,34,Credit Card,1
2699,55,Female,Virginia,No,34,Venmo,3
2703,70,Female,Texas,No,39,Debit Card,6
2704,56,Female,Tennessee,No,34,PayPal,7
2705,52,Female,Tennessee,No,35,Debit Card,7
2709,57,Female,Alabama,No,44,Debit Card,7
2721,55,Female,Maryland,No,45,Bank Transfer,3
2732,52,Female,Wisconsin,No,44,Bank Transfer,3
2738,57,Female,North Carolina,No,35,Cash,1
2739,50,Female,Ohio,No,39,Venmo,1
2742,68,Female,Maine,No,41,Venmo,4
2751,51,Female,Alaska,No,26,PayPal,1
2753,48,Female,Colorado,No,30,Venmo,5
2754,69,Female,Rhode Island,No,48,PayPal,3
2760,68,Female,Washington,No,42,Cash,1
2767,66,Female,Tennessee,No,47,Credit Card,4
2769,55,Female,Kansas,No,28,PayPal,5
2775,56,Female,Oklahoma,No,42,Credit Card,3
2778,52,Female,Idaho,No,28,Credit Card,1
2782,65,Female,Mississippi,No,33,PayPal,7
2787,54,Female,Colorado,No,41,Debit Card,1
2799,52,Female,Rhode Island,No,37,PayPal,7
2802,64,Female,New Mexico,No,30,PayPal,2
2804,46,Female,Idaho,No,31,Bank Transfer,4
2805,65,Female,South Carolina,No,48,Bank Transfer,1
2807,45,Female,South Carolina,No,50,Credit Card,2
2809,49,Female,Tennessee,No,45,PayPal,1
2810,66,Female,Arkansas,No,27,Debit Card,3
2814,45,Female,Vermont,No,39,Debit Card,3
2823,61,Female,New Jersey,No,33,PayPal,3
2826,69,Female,North Carolina,No,28,Bank Transfer,2
2830,56,Female,Arizona,No,47,Cash,7
2838,65,Female,Alabama,No,44,PayPal,7
2840,70,Female,South Dakota,No,30,Bank Transfer,4
2844,51,Female,Ohio,No,41,Venmo,7
2850,56,Female,New Hampshire,No,27,PayPal,5
2851,57,Female,Nebraska,No,36,Debit Card,2
2852,58,Female,Nevada,No,42,Debit Card,4
2857,65,Female,Iowa,No,31,Credit Card,4
2862,66,Female,Maryland,No,27,Credit Card,4
2865,58,Female,Illinois,No,31,Venmo,7
2869,45,Female,Colorado,No,42,PayPal,1
2871,47,Female,North Dakota,No,49,Debit Card,1
2872,46,Female,Idaho,No,40,Venmo,5
2880,62,Female,North Dakota,No,31,Venmo,2
2885,55,Female,Arkansas,No,47,Credit Card,1
2889,70,Female,Wisconsin,No,25,Debit Card,3
2894,69,Female,Kentucky,No,44,Debit Card,1
2896,56,Female,Montana,No,29,Bank Transfer,4
2913,48,Female,Oregon,No,27,Cash,5
2918,58,Female,Colorado,No,50,Venmo,2
2920,64,Female,Minnesota,No,31,Debit Card,4
2925,47,Female,Rhode Island,No,37,Debit Card,1
2926,54,Female,Illinois,No,43,Credit Card,1
2943,54,Female,Hawaii,No,37,Bank Transfer,7
2948,52,Female,Nebraska,No,50,Venmo,2
2949,61,Female,Vermont,No,38,Debit Card,5
2957,52,Female,Montana,No,30,Venmo,4
2959,55,Female,Ohio,No,28,PayPal,4
2961,57,Female,Indiana,No,47,Credit Card,7
2963,57,Female,California,No,42,Credit Card,1
2964,52,Female,Maine,No,28,Credit Card,7
2967,52,Female,Oklahoma,No,38,Debit Card,1
2975,57,Female,Tennessee,No,34,Credit Card,7
2976,61,Female,Georgia,No,48,Cash,1
2979,53,Female,Idaho,No,49,Bank Transfer,6
2985,45,Female,Texas,No,36,Debit Card,5
2988,63,Female,Louisiana,No,42,Cash,4
2989,69,Female,Nevada,No,31,Debit Card,4
3022,65,Female,Pennsylvania,No,47,Cash,3
3025,67,Female,Idaho,No,47,Credit Card,1
3028,52,Female,West Virginia,No,47,Credit Card,3
3032,61,Female,Idaho,No,30,Credit Card,4
3039,56,Female,Georgia,No,36,Debit Card,2
3040,59,Female,Alabama,No,31,PayPal,5
3042,48,Female,Rhode Island,No,27,PayPal,4
3049,69,Female,Colorado,No,47,Venmo,6
3058,67,Female,North Carolina,No,26,Bank Transfer,7
3060,46,Female,Kentucky,No,42,Credit Card,3
3063,51,Female,California,No,39,PayPal,4
3071,52,Female,Alabama,No,43,PayPal,5
3078,60,Female,Illinois,No,33,Debit Card,5
3085,46,Female,Idaho,No,43,PayPal,4
3087,47,Female,Utah,No,26,Venmo,1
3088,62,Female,North Carolina,No,29,Bank Transfer,4
3092,68,Female,Nevada,No,46,Credit Card,2
3098,48,Female,Delaware,No,39,Bank Transfer,3
3099,66,Female,New Mexico,No,50,Bank Transfer,3
3103,51,Female,South Dakota,No,29,Cash,5
3110,60,Female,Illinois,No,47,Bank Transfer,6
3119,61,Female,Virginia,No,31,Debit Card,3
3121,46,Female,Louisiana,No,32,Debit Card,6
3124,57,Female,Iowa,No,40,Venmo,5
3127,57,Female,Maine,No,28,Bank Transfer,5
3128,55,Female,Louisiana,No,43,Credit Card,1
3130,60,Female,Maryland,No,40,Venmo,1
3131,52,Female,Vermont,No,34,Venmo,1
3134,58,Female,Arkansas,No,29,Cash,5
3136,68,Female,Indiana,No,48,Venmo,6
3137,58,Female,Minnesota,No,29,Cash,5
3139,47,Female,Kentucky,No,40,Cash,1
3144,68,Female,Arizona,No,26,Cash,3
3152,52,Female,New Mexico,No,47,Bank Transfer,3
3154,56,Female,Alabama,No,46,Venmo,6
3162,66,Female,Massachusetts,No,43,Cash,4
3163,66,Female,Wisconsin,No,28,Bank Transfer,3
3164,49,Female,Nebraska,No,36,Cash,4
3166,49,Female,Hawaii,No,38,Bank Transfer,1
3172,68,Female,Tennessee,No,26,Bank Transfer,5
3173,57,Female,Missouri,No,30,Debit Card,5
3174,69,Female,Washington,No,32,PayPal,6
3175,45,Female,Oklahoma,No,35,PayPal,4
3178,55,Female,Missouri,No,31,Credit Card,4
3179,66,Female,Washington,No,28,Credit Card,2
3185,61,Female,Hawaii,No,30,Venmo,3
3188,67,Female,Texas,No,28,Debit Card,7
3192,62,Female,Mississippi,No,42,Credit Card,1
3194,63,Female,Virginia,No,35,Credit Card,6
3196,68,Female,Missouri,No,36,Credit Card,3
3199,61,Female,Pennsylvania,No,39,Debit Card,7
3201,67,Female,Missouri,No,32,Credit Card,4
3202,46,Female,Vermont,No,34,Cash,4
3203,65,Female,Wisconsin,No,38,Venmo,2
3209,61,Female,Indiana,No,42,PayPal,7
3210,64,Female,Arkansas,No,39,Debit Card,2
3220,57,Female,Kansas,No,39,Credit Card,7
3224,68,Female,Montana,No,36,Venmo,5
3226,53,Female,New Hampshire,No,31,Credit Card,7
3227,57,Female,Minnesota,No,38,Bank Transfer,6
3231,49,Female,Kansas,No,38,Debit Card,2
3241,56,Female,West Virginia,No,37,Bank Transfer,4
3242,50,Female,Connecticut,No,30,PayPal,3
3245,65,Female,Arkansas,No,42,Credit Card,2
3247,70,Female,Michigan,No,37,Cash,4
3253,69,Female,Montana,No,48,Credit Card,6
3256,57,Female,New Jersey,No,36,Bank Transfer,4
3257,60,Female,Wisconsin,No,50,Venmo,1
3262,48,Female,Rhode Island,No,50,Debit Card,7
3264,56,Female,Vermont,No,31,Debit Card,6
3267,49,Female,Alabama,No,33,Bank Transfer,7
3271,59,Female,Illinois,No,48,PayPal,2
3273,58,Female,Texas,No,34,PayPal,3
3274,58,Female,Nevada,No,34,PayPal,1
3298,67,Female,West Virginia,No,47,PayPal,4
3309,55,Female,Utah,No,29,Cash,4
3313,55,Female,Louisiana,No,45,Cash,3
3314,55,Female,Kansas,No,45,Credit Card,4
3321,66,Female,Illinois,No,45,Cash,1
3323,52,Female,Indiana,No,43,PayPal,7
3332,55,Female,California,No,39,PayPal,3
3342,55,Female,Connecticut,No,35,Credit Card,4
3343,66,Female,New Jersey,No,45,Credit Card,7
3359,56,Female,Tennessee,No,26,Cash,2
3362,47,Female,Florida,No,47,Credit Card,5
3363,50,Female,Tennessee,No,48,Venmo,6
3364,58,Female,California,No,46,Bank Transfer,5
3370,47,Female,Maine,No,42,Cash,4
3372,49,Female,Colorado,No,28,PayPal,2
3380,61,Female,Tennessee,No,40,Cash,7
3382,57,Female,Minnesota,No,27,Credit Card,3
3394,60,Female,Arizona,No,50,Debit Card,4
3399,54,Female,Montana,No,44,Cash,6
3405,69,Female,South Carolina,No,34,Credit Card,2
3411,50,Female,Ohio,No,38,Bank Transfer,5
3413,61,Female,Indiana,No,31,Venmo,3
3419,53,Female,South Carolina,No,35,Debit Card,2
3422,57,Female,New Jersey,No,27,PayPal,7
3427,47,Female,Oregon,No,31,Credit Card,2
3434,62,Female,Alaska,No,28,PayPal,2
3436,68,Female,Montana,No,50,Debit Card,5
3437,57,Female,Nebraska,No,41,Bank Transfer,4
3444,47,Female,Tennessee,No,28,Cash,5
3450,48,Female,Kansas,No,35,Cash,4
3458,64,Female,Maryland,No,29,Cash,6
3462,51,Female,Wyoming,No,47,Cash,3
3467,49,Female,Maryland,No,43,Bank Transfer,2
3478,53,Female,Kentucky,No,38,Debit Card,5
3480,46,Female,New York,No,41,Cash,4
3482,52,Female,Ohio,No,41,Debit Card,5
3483,66,Female,Hawaii,No,35,Debit Card,7
3490,48,Female,Idaho,No,32,PayPal,1
3491,62,Female,Oregon,No,43,Credit Card,3
3493,48,Female,South Dakota,No,48,Bank Transfer,2
3494,48,Female,New Mexico,No,35,Credit Card,7
3495,62,Female,Washington,No,41,PayPal,3
3502,53,Female,Nebraska,No,43,Bank Transfer,7
3505,65,Female,Hawaii,No,50,Venmo,4
3506,48,Female,Indiana,No,40,Bank Transfer,1
3508,46,Female,Colorado,No,33,Credit Card,1
3509,52,Female,Pennsylvania,No,49,Bank Transfer,7
3510,50,Female,Ohio,No,43,Venmo,5
3519,50,Female,Colorado,No,30,PayPal,3
3522,52,Female,Maryland,No,35,Venmo,7
3524,49,Female,Nevada,No,30,Cash,6
3525,69,Female,Michigan,No,30,Credit Card,4
3526,45,Female,Wyoming,No,47,Bank Transfer,2
3530,55,Female,Montana,No,43,Bank Transfer,7
3531,62,Female,Oklahoma,No,37,PayPal,7
3534,50,Female,Texas,No,30,Venmo,6
3538,57,Female,Georgia,No,40,Credit Card,1
3545,64,Female,Wisconsin,No,42,Cash,1
3547,60,Female,Kansas,No,37,Bank Transfer,5
3549,63,Female,Utah,No,47,Debit Card,6
3551,63,Female,West Virginia,No,32,Cash,7
3554,62,Female,Minnesota,No,32,Bank Transfer,7
3557,70,Female,Arizona,No,43,Cash,5
3562,63,Female,North Carolina,No,39,Credit Card,6
3565,60,Female,Illinois,No,40,Venmo,2
3566,49,Female,Pennsylvania,No,35,PayPal,4
3576,61,Female,Kentucky,No,49,Venmo,5
3584,52,Female,Arizona,No,44,Credit Card,1
3592,48,Female,South Dakota,No,38,Bank Transfer,3
3601,67,Female,South Carolina,No,25,Cash,5
3603,58,Female,Wyoming,No,40,Debit Card,3
3606,68,Female,Alabama,No,36,Bank Transfer,1
3612,63,Female,Washington,No,30,Credit Card,2
3613,47,Female,Michigan,No,26,Cash,1
3614,58,Female,Minnesota,No,40,Venmo,2
3618,48,Female,Kentucky,No,29,Debit Card,4
3621,60,Female,Louisiana,No,28,Credit Card,6
3627,69,Female,Mississippi,No,32,Venmo,3
3629,53,Female,Georgia,No,35,Credit Card,4
3630,52,Female,Kansas,No,44,Debit Card,6
3631,65,Female,Oklahoma,No,29,Cash,7
3632,48,Female,New Jersey,No,26,Credit Card,4
3637,50,Female,California,No,36,Cash,7
3642,51,Female,New York,No,39,Bank Transfer,1
3644,53,Female,Tennessee,No,47,Debit Card,2
3647,69,Female,Nevada,No,39,Debit Card,6
3650,68,Female,Minnesota,No,33,Credit Card,6
3654,67,Female,Minnesota,No,39,Credit Card,6
3664,65,Female,Florida,No,49,Credit Card,7
3667,67,Female,Alabama,No,47,Cash,1
3679,56,Female,Texas,No,29,Bank Transfer,6
3693,59,Female,Alabama,No,29,Cash,6
3697,63,Female,Connecticut,No,26,Bank Transfer,2
3698,55,Female,Pennsylvania,No,39,Cash,7
3702,46,Female,New Mexico,No,36,Cash,2
3703,58,Female,South Carolina,No,36,Venmo,7
3705,68,Female,Missouri,No,36,Credit Card,3
3711,60,Female,Hawaii,No,32,Bank Transfer,6
3712,69,Female,Texas,No,33,Cash,2
3714,49,Female,Arizona,No,31,Debit Card,1
3717,57,Female,Vermont,No,42,Debit Card,1
3718,45,Female,Maryland,No,47,Bank Transfer,1
3727,47,Female,Idaho,No,36,Debit Card,1
3732,54,Female,West Virginia,No,45,PayPal,3
3742,58,Female,Arizona,No,26,Debit Card,5
3743,56,Female,Maryland,No,50,Credit Card,5
3744,62,Female,Idaho,No,36,Debit Card,3
3747,53,Female,Idaho,No,49,PayPal,4
3756,64,Female,Pennsylvania,No,26,Credit Card,4
3757,64,Female,South Carolina,No,42,Debit Card,5
3758,61,Female,California,No,33,Cash,7
3761,65,Female,Connecticut,No,36,PayPal,7
3767,62,Female,Texas,No,43,Debit Card,2
3769,50,Female,Vermont,No,34,Bank Transfer,3
3770,51,Female,Arizona,No,31,Venmo,2
3775,57,Female,Alaska,No,48,PayPal,6
3780,60,Female,California,No,45,PayPal,2
3781,54,Female,Mississippi,No,41,Venmo,3
3782,52,Female,Tennessee,No,40,PayPal,6
3794,62,Female,Delaware,No,46,Bank Transfer,2
3806,48,Female,New Jersey,No,31,Credit Card,3
3810,57,Female,New York,No,28,Credit Card,2
3811,46,Female,Wisconsin,No,29,Venmo,4
3814,61,Female,Georgia,No,31,Venmo,5
3815,45,Female,Michigan,No,26,Bank Transfer,1
3818,66,Female,Missouri,No,40,PayPal,2
3819,70,Female,Oregon,No,42,Cash,4
3824,50,Female,California,No,27,Bank Transfer,7
3825,54,Female,Georgia,No,31,Credit Card,3
3826,49,Female,Hawaii,No,47,Debit Card,6
3828,62,Female,Montana,No,47,Cash,6
3830,69,Female,Washington,No,32,Debit Card,6
3833,64,Female,Kansas,No,27,Cash,7
3836,58,Female,Pennsylvania,No,28,PayPal,5
3837,62,Female,Alaska,No,38,PayPal,6
3838,45,Female,New Mexico,No,33,Bank Transfer,6
3844,64,Female,Georgia,No,48,Venmo,1
3846,58,Female,California,No,46,Venmo,2
3847,57,Female,Pennsylvania,No,40,PayPal,1
3848,60,Female,Delaware,No,31,PayPal,6
3850,46,Female,Florida,No,36,PayPal,6
3854,61,Female,Tennessee,No,49,Debit Card,5
3860,65,Female,Mississippi,No,47,Bank Transfer,5
3861,57,Female,Pennsylvania,No,44,Cash,2
3862,64,Female,Wyoming,No,49,Credit Card,4
3867,58,Female,Alaska,No,33,Credit Card,6
3868,46,Female,Maryland,No,28,Credit Card,4
3875,70,Female,Nevada,No,33,Credit Card,5
3886,49,Female,New Mexico,No,39,Cash,3
3890,57,Female,Alaska,No,49,Bank Transfer,2
3895,66,Female,Connecticut,No,44,Credit Card,1
3897,52,Female,Iowa,No,41,Bank Transfer,5
3900,52,Female,California,No,33,Venmo,3
